,Disease,Symptoms
4775,494,"Following menopause I am experiencing vaginal bleeding, heavy menstrual flow, unpredictable menstruation, involuntary urination, vaginal discharge, pelvic pain, pus in sputum, muscle swelling, elbow cramps or spasms, abnormal size or shape of ear, back weakness, low back pain"
4776,494,"I have vaginal bleeding after menopause, heavy menstrual flow, unpredictable menstruation, involuntary urination, vaginal discharge, pelvic pain, pus in the sputum, muscle swelling, elbow pain or spasms, abnormal size or shape of the ear, back weakness, lower back weakness"
4777,494,"I experience vaginal bleeding after menopause, heavy menstrual flow, unpredictable menstruation, involuntary urination, vaginal discharge, pelvic pain, pus in sputum, muscle swelling, elbow cramps or spasms, abnormal size or shape of ear, back weakness, low back weakness"
4778,494,"I have vaginal bleeding after menopause, heavy menstrual flow, unpredictable menstruation, involuntary urination, vaginal discharge, pelvic pain, pus in sputum, muscle swelling, elbow cramps or spasms, abnormal size or shape of the ear, back weakness, low back weakness"
4779,495,"I have weight gain, skin lesions, allergic reaction, acne or pimples, infertility, skin growth, pain or soreness of breast, skin pricks, unwanted hair, fluid retention, apnea, warts"
4780,495,"I am experiencing weight gain, skin lesion, allergic reaction, acne or pimples, infertility, skin growth, pain or soreness of breast, skin moles, unwanted hair, fluid retention, apnea, warts"
4781,495,"I experience weight gain, skin lesions, allergic reaction, acne or pimples, infertility, skin growth, pain or soreness of breasts, skin moles, unwanted hair, fluid retention, apnea, warts"
4782,495,"I am experiencing weight gain, skin lesion, allergic reaction, acne or pimples, infertility, skin growth, pain or soreness of breast, skin moles, unwanted hair, fluid retention, apnea, warts"
4783,495,"I am experiencing weight gain, skin lesion, allergic reaction, acne or pimples, infertility, skin growth, pain or soreness of breast, skin moles, unwanted hair, fluid retention, apnea, warts"
4784,495,"I am experiencing weight gain, skin lesion, allergic reaction, acne or pimples, infertility, skin growth, pain or soreness of the breast, skin moles, unwanted hair, fluid retention, apnea, warts"
4785,495,"I have weight gain, skin ulceration, allergic reaction, acne or pimples, infertility, skin growth, pain or soreness of breasts, skin moles, unwanted hair, fluid retention, apnea, warts"
4786,495,"I experience weight gain, skin lesion, allergic reaction, acne or pimples, infertility, skin growth, pain or soreness of breast, skin moles, unwanted hair, liquid retention, apnea, warts"
4787,495,"I have weight gain, skin lesion, allergic reaction, acne or pimples, infertility, skin growth, pain or soreness of breast, skin moles, unwanted hair, fluid retention, apnea, warts."
4788,496,"I have shortness of breath, fatigue, blood in urine, excessive urination at night, weight gain, kidney pain, muscle pain, irregular heartbeat, increased heart rate, hand or finger cramps or spasms, peripheral edema, joint pain"
4789,496,"I experience shortness of breath, fatigue, blood in urine, excessive urine at night, weight gain, of the kidneys, muscle pain, irregular heartbeat, increased heart rate, hand or finger cramps or spasms, peripheral edema, joint pain"
4790,496,"I experience shortness of breath, fatigue, blood in urine, excessive urination at night, weight gain, renal fatigue, muscle pain, irregular heartbeat, elevated heart rate, hand or finger cramps or spasms, peripheral edema, joint pain."
4791,496,"I am experiencing shortness of breath, fatigue, blood in urine, excessive urination at night, weight gain, of the kidneys, muscle pain, irregular heartbeat, increased heart rate, hand or finger pain or spasms, peripheral edema, joint pain"
4792,496,"I am experiencing shortness of breath, fatigue, blood in urine, excessive urination at night, weight gain,  of the kidneys, muscle pain, irregular heartbeat, increased heart rate, hand or finger cramps or spasms, peripheral edema, joint pain"
4793,496,"I am experiencing shortness of breath, fatigue, blood in the urine, excessive urine urination at night, weight gain, of the kidneys, muscle pain, irregular heartbeat, increased heart rate, hand or finger cramps or spasms, peripheral edema, joint pain"
4794,496,"I have shortness of breath, fatigue, blood in urine, excessive urination at night, weight gain, of the kidneys, muscle pain, irregular heartbeat, increased heart rate, hand or finger cramps or spasms, peripheral edema, joint pain"
4795,496,"I experience shortness of breath, fatigue, blood in urine, excessive urination at night, weight gain, pain in the kidneys, muscle pain, irregular heartbeat, increased heart rate, hand or finger cramps or spasms, peripheral edema, joint pain"
4796,496,"I have shortness of breath, fatigue, blood in urine, excessive urine consumption at night, weight gain, kidney inflammation, muscle pain, irregular heartbeat, increased heart rate, hand or finger cramps or spasms, peripheral edema, joint pain"
4797,497,"I have skin rash, fever, cough, nasal congestion, vomiting, abnormal skin appearance, itching of skin, decreased appetite, pulling at ears, skin swelling, lip swollen, the flu-like syndrome"
4798,497,"I am experiencing skin rash, fever, cough, nasal congestion, vomiting, abnormal appearing skin, itching of skin, decreased appetite, pulling to the ears, skin swelling, lip sore, stricken sinuses."
4799,497,"I am experiencing skin rash, fever, cough, nasal congestion, vomiting, abnormal looking skin, itching skin, decreased appetite, pulling at ears, skin swelling, lip sore, flu-like syndrome"
4800,497,"I am experiencing skin rash, fever, cough, nasal congestion, vomiting, abnormal skin, itching of skin, decreased appetite, pulling at ears, skin swelling, lip sore, flu-like syndrome"
4801,497,"I am experiencing skin rash, fever, cough, nasal congestion, vomiting, abnormal appearing skin, itching of skin, decreased appetite, pulling at ears, skin swelling, lip sore, flu-like syndrome"
4802,497,"I am suffering skin rash, fever, cough, nasal congestion, vomiting, abnormal skin tone, itching of the skin, decreased appetite, pulling at ears, skin swelling, lip sore, flu-like syndrome"
4803,497,"I have skin rash, fever, cough, nasal congestion, vomiting, abnormal skin, itching of the skin, decreased appetite, pulling at ears, skin swelling, lip sore, flu-like syndrome"
4804,497,"I am experiencing skin rash, fever, cough, nasal congestion, vomiting, abnormal appearing skin, itching, decreased appetite, pulling at ears, skin swelling, lip swelling, influenza-like syndrome"
4805,497,"I have skin rash, fever, cough, nasal congestion, vomiting, abnormal looking skin, itching of the skin, decreased appetite, pulling at ears, skin swelling, lip sore, influenza-like syndrome"
4806,498,"I have pain in eye, shoulder pain or spasms, facial pain, ankle pain, wrist pain, pain during pregnancy, excessive anger, joint stiffness or tightness, pain or soreness of breast, knee, lump or mass, fatigue, excessive urine at night."
4807,498,"I am experiencing pain in eye, shoulder cramps or spasms, facial pain, ankle pain, wrist pain, pain during pregnancy, excessive anger, joint stiffness or tightness, pain or soreness of the breast, knee, mass or lump, fatigue, excessive urination at night."
4808,498,"I am experiencing pain in the eye, shoulder cramps or spasms, facial pain, ankle pain, wrist pain, pain during pregnancy, excessive anger, joint stiffness or tightness, pain or soreness of breast, knee lump or mass, fatigue, excessive urination at night"
4809,498,"I am experiencing pain in the eye, shoulder cramps or spasms, facial pain, ankle pain, wrist pain, pain during pregnancy, excessive anger, joint stiffness or tightness, pain or swelling of the breast, knee lump or mass, fatigue, excessive urination at night"
4810,498,"I am experiencing pain in eye, shoulder cramps or spasms, facial pain, ankle pain, wrist pain, pain during pregnancy, excessive anger, joint stiffness or tightness, pain or soreness of breast, knee lump or mass, fatigue, excessive urination at night"
4811,498,"I am experiencing pain in my eyes, shoulder cramps or spasms, facial pain, ankle pain, wrist pain, pain during pregnancy, excessive anger, joint stiffness or tightness, pain or soreness of breast, kneel or mass, fatigue at night, excessive urination"
4812,498,"I have pain in the eye, shoulder cramps or spasms, facial pain, ankle pain, wrist pain, pain during pregnancy, excessive anger, joint stiffness or tightness, pain or soreness of breast, knee or mass, fatigue, excessive urination at night"
4813,498,"I experience pain in the eye, shoulder aches or pains, facial pain, ankle pain, wrist pain, pain during pregnancy, excessive anger, joint stiffness or tightness, pain or soreness of the breast, knee or muscle, fatigue, excessive urine at night"
4814,498,"I have pain in the eye, shoulder cramps or spasms, facial pain, ankle pain, wrist pain, pain during pregnancy, excessive anger, joint stiffness or tightness, pain or soreness of breast, knee or mass, fatigue, excessive urine at night."
4815,499,"I have nausea, vomiting, diarrhea, sharp abdominal pain, fever, burning abdominal pain, headache, blood in stool, decreased appetite, chills, fluid retention, rectal bleeding"
4816,499,"I feel vomiting, diarrhea, nausea, sharp abdominal pain, fever, burning abdominal pain, headache, blood in stool, decreased appetite, chills, fluid retention, rectal bleeding"
4817,499,"I am experiencing vomiting, diarrhea, nausea, sharp abdominal pain, fever, burning abdominal pain, headache, blood in stool, decreased appetite, chills, fluid retention, rectal bleeding"
4818,499,"I am experiencing vomiting, diarrhea, nausea, sharp abdominal pain, fever, burning abdominal pain, headache, blood in stool, decreased appetite, chills, fluid retention, rectal bleeding"
4819,499,"I am experiencing vomiting, diarrhea, nausea, sharp abdominal pain, fever, burning abdominal pain, headache, blood in stool, decreased appetite, chills, fluid retention, rectal bleeding"
4820,499,"I am experiencing vomiting, diarrhea, nausea, sharp abdominal pain, fever, burning abdominal pain, headache, blood in stool, decreased appetite, chills, fluid retention, back bleeding."
4821,499,"Having nausea, vomiting, diarrhea, fever, burning abdominal pain, headache, blood in stool, reduced appetite, chills, fluid retention, rectal bleeding"
4822,499,"I am experiencing vomiting, diarrhea, nausea, sharp abdominal pain, fever, burning abdominal pain, headache, blood in stools, decreased appetite, chills, fluid retention, rectal bleeding"
4823,499,"I have diarrhea, vomiting, nausea, sharp abdominal pain, fever, burning abdominal pain, headache, blood in swab, decreased appetite, chills, fluid retention, rectal bleeding"
4824,500,"I have retention of urine, of the prostate, frequent urination, blood in urine, excessive urine urination at night, impotence, involuntary urine urination, of bladder, pain in testicles, hesitancy, swelling of the scrotum, low urine output"
4825,500,"I am experiencing the retention of urine, of prostate, frequent urination, blood in urine, excessive urination at night, impotence, involuntary urination, of the bladder, pain in testicles, hesitancy, swelling of the scrotum, low urine output"
4826,500,"I am experiencing retention of urine, prostate, frequent urination, blood in the urine, excessive urine urination at night, impotence, involuntary urination of the bladder, pain in testicles, hesitancy, swelling of scrotum, low urine output."
4827,500,"During the night, I have recurrent urine retention, of prostate, frequent urination, blood in urine, excessive urination, ipotence, involuntary urination, of bladder, pain in testicles, hesitancy, swelling of scrotum, low urine output"
4828,500,"I am experiencing retention of urine,  of prostate, frequent urination, blood in urine, excessive urination at night, impotence, involuntary urination,  of bladder, pain in testicles, hesitancy, swelling of scrotum, low urine output"
4829,500,"I am experiencing retention of urine, of prostate, frequent urination, blood in urine, excessive urination at night, impotence, involuntary urination of the bladder, pain in testicles, hesitancy, swelling of the scrotum, low urine output"
4830,500,"I have retention of urine, prostate, frequent urine urination, blood in urine, excessive urine at night, impotence, involuntary urine urination, bladder, pain in testicles, hesitancy, swelling of scrotum, low urine output"
4831,500,"I am experiencing retention of urine, of the prostate, frequent urination, blood in urine, excessive urination at night, impotence, involuntary urination, of bladder, pain in testicles, hesitancy, swelling of scrotum, low urine output"
4832,500,"I have retention of urine, of prostate, frequent urination, blood in urine, excessive urination at night, impotence, involuntary urination, of bladder, pain in testicles, hesitancy, swelling of scrotum, low urine output"
4833,501,"I have hot flashes, unpredictable menstruation, sweating, pelvic pain, long menstrual periods, involuntary urination, vaginal dryness, vaginal itching, weight gain, heavy menstrual flow, loss of sexual drive, absence of menstruation"
4834,501,"I am experiencing hot flashes, unpredictable menstruation, sweating, pelvic pain, long menstrual periods, involuntary urination, vaginal dryness, vaginal itching, weight gain, heavy menstrual flow, loss of sex drive, absence of menstruation"
4835,501,"I experience hot flashes, unpredictable menstruation, sweating, pelvic pain, long menstrual periods, involuntary urination, vaginal dryness, vaginal itching, weight gain, heavy menstrual flow, loss of sex drive, absence of menstruation"
4836,501,"I experience hot flashes, unpredictable menstruation, sweating, pelvic pain, long menstrual periods, involuntary urination, vaginal dryness, vaginal itching, weight gain, heavy menstrual flow, loss of sex drive, absence of menstruation"
4837,501,"I am experiencing hot flashes, unpredictable menstruation, sweating, pelvic pain, long menstrual periods, involuntary urination, vaginal dryness, vaginal itching, weight gain, heavy menstrual flow, loss of sex drive, absence of menstruation"
4838,501,"I am experiencing hot flashes, unpredictable menstruation, sweating, pelvic pain, long menstrual periods, involuntary urination, vaginal dryness, vaginal itching, weight gain, heavy menstrual flow, loss of sexual drive, absence of menstruation"
4839,501,"I have hot flashes, unpredictable menstruation, sweating, pelvic pain, long menstrual periods, involuntary urination, vaginal dryness, vaginal itching, weight gain, heavy menstrual flow, loss of sexual drive, absence of menstruation"
4840,501,"I am experiencing hot flashes, unpredictable menstruation, sweating, pelvic pain, long menstrual periods, involuntary urination, vaginal dryness, vaginal itching, weight gain, heavy menstrual flow, loss of sex drive, absence of menstruation"
4841,501,"I have hot flashes, unpredictable menstruation, sweating, pelvic pain, long menstrual periods, involuntary urination, vaginal dryness, vaginal itching, weight gain, heavy menstrual flow, loss of sexual drive, absence of menstruation"
4842,502,"I have fatigue, coughing, frontal headache, painful sinuses, lower abdominal pain, decreased appetite, arm stiffness or tightness, skin irritation, joint pain, temper problems, mouth ulcer, swollen tongue"
4843,502,"I am experiencing fatigue, cough, frontal headaches, painful sinuses, lower abdominal pain, lowered appetite, arm stiffness or tightness, skin irritation, joint pain, temper problems, mouth ulcer, swollen tongue."
4844,502,"I am experiencing fatigue, cough, frontal headache, painful sinuses, lower abdominal pain, decreased appetite, arm stiffness or tightness, skin irritation, joint pain, temper problems, mouth ulcer, swollen tongue."
4845,502,"I am experiencing fatigue, coughing, frontal headache, painful sinuses, upper abdominal pain, decreased appetite, arm stiffness or tightness, skin irritation, joint pain, temper problems, mouth ulcer, swollen tongue"
4846,502,"I am experiencing fatigue, cough, frontal headache, painful sinuses, upper abdominal pain, decreased appetite, arm stiffness or tightness, skin irritation, joint pain, temper problems, mouth ulcer, swollen tongue"
4847,502,"I am experiencing fatigue, cough, frontal headache, painful sinuses, upper abdominal pain, decreased appetite, arm stiffness or tightness, skin irritation, joint pain, temper problems, mouth ulcer, swollen tongue"
4848,502,"I have fatigue, cough, frontal headache, painful sinuses, upper abdominal pain, decreased appetite, arm stiffness or tightness, skin irritation, joint pain, temper problems, mouth ulcer, swollen tongue."
4849,502,"I am experiencing fatigue, cough, frontal headache, painful sinuses, upper abdominal pain, decreased appetite, arm stiffness or tightness, skin irritation, joint pain, temper problems, mouth ulcer, swollen tongue"
4850,502,"I have fatigue, coughing, frontal headaches, painful sinuses, upper abdominal pain, decreased appetite, arm stiffness or tightness, skin irritation, joint pain, temper problems, mouth ulcer, swollen tongue"
4851,503,"I have acute abdominal pain, decreased appetite, fluid retention, regurgitation, stomach bloating, groin mass, of the kidneys, difficulty eating, absence of menstruation."
4852,503,"I am experiencing Sharp abdominal pain, diminished appetite, fluid retention, regrowth, stomach bloating, groin mass, trouble eating, absence of menstruation."
4853,503,"I am experiencing sharp abdominal pain, decreased appetite, fluid retention, regurgitation, stomach bloating, groin mass, difficulty in eating, absence of menstruation"
4854,503,"I have sensations of sharp abdominal pain, diminished appetite, fluid retention, regurgitation, stomach bloating, Groin mass, kidney difficulties, absent menstruation."
4855,503,"I am experiencing sharp abdominal pain, decreased appetite, fluid retention, regurgitation, stomach bloating, groin mass,  of the kidneys, difficulty eating, absence of menstruation"
4856,503,"I am experiencing sharp abdominal pain, decreased appetite, fluid retention, regurgitation, stomach bloating, groin mass, difficulty eating, absence of menstruation"
4857,503,"I have sharp abdominal pain, decreased appetite, fluid retention, regurgitation, stomach bloating, groin mass, difficulty eating, absence of menstruation."
4858,503,"I experience sharp abdominal pain, decreased appetite, fluid retention, regurgitation, stomach bloating, groin mass, difficulty eating, absence of menstruation"
4859,503,"I have severe abdominal pain, decreased appetite, fluid retention, regurgitation, stomach bloating, groin mass, kidneys, difficulty in eating, absence of menstruation"
4860,504,"I have decreased vision, spots or clouds in the vision, eye pain, lacrimation, itchiness of eye, blindness, foreign body sensation in eye, eye burns or stings, double vision, cloudy eye, abnormal movement of the eyelids"
4861,504,"I am experiencing diminished vision, spots or clouds in vision, eye pain, cataracts, itchiness of eye, blindness, foreign body sensation in eye, eye burns or stings, double vision, cloudy eye, abnormal movement of the eyelids"
4862,504,"I experience diminished vision, spots or clouds in the vision, in the eye, pain in the eye, lacrimation, itchiness of the eye, blindness, foreign body sensation in the eye, eye burns or stings, double vision, cloudy eye, abnormal movement of eyelids"
4863,504,"I experience diminished vision, spots or clouds in vision, in the eye, pain in the eye, lacrimation, itchiness of the eye, blindness, foreign body sensation in the eye, eye burns or stings, double vision, cloudy eye, abnormal movement of eyelids"
4864,504,"I am experiencing diminished vision, spots or clouds in vision,  of eye, pain in eye, lacrimation, itchiness of eye, blindness, foreign body sensation in eye, eye burns or stings, double vision, cloudy eye, abnormal movement of eyelid"
4865,504,"I experience reduced vision, points or clouds in vision, pain in eye, lacrimation, itchiness of eye, blindness, foreign body sensation in eye, eye burns or stings, double vision, cloudy eye, abnormal movement of the eyelids"
4866,504,"I have diminished vision, spots or clouds in vision, of the eye, pain in the eye, lacrimation, itchiness of the eye, blindness, foreign body sensation in the eye, eye burns or stings, double vision, cloudy eye, abnormal movement of the eyelids"
4867,504,"I am experiencing impaired vision, spots or clouds in vision, of the eye, pain in eyelid, lacrimation, itchiness of eyelid, blindness, foreign body sensation in the eye, eye burns or stings, double vision, cloudy eye, abnormal movement of eyelids"
4868,504,"I have diminished vision, spots or clouds in vision, in the eye, pain in the eye, lacrimation, itchiness of the eye, blindness, foreign body sensation in the eye, eye burns or stings, double vision, cloudy eye, abnormal movement of eyelids"
4869,505,"I have hip pain, knee pain, leg pain, back pain, back pain, groin pain, hip stiffness or tightness after drinking alcohol."
4870,505,"I am experiencing hip pain, knee pain, leg pain, back pain, groin pain, hip stiffness or tightness, alcohol abuse or"
4871,505,"I am experiencing hip pain, knee pain, leg pain, back pain, groin pain, hip stiffness or tightness, alcohol abuse or drug use"
4872,505,"I am experiencing hip pain, knee pain, leg pain, back pain, groin pain, hip stiffness or tightness in alcohol use."
4873,505,"I am experiencing hip pain, knee pain, leg pain, back pain, groin pain, hip stiffness or tightness, abusing alcohol"
4874,505,"I am experiencing hip pain, knee pain, leg pain, back pain, groin pain, hip stiffness or tightness, abusing alcohol"
4875,505,"I have hip pain, knee pain, leg pain, back pain, groin pain, hip stiffness or tightness, abusing alcohol"
4876,505,"I am experiencing hip pain, knee pain, leg pain, back pain, groin pain, hip stiffness or tightness, abuse alcohol"
4877,505,"I have hip pain, knee pain, leg pain, back pain, groin pain, hip stiffness or tightness, abusing alcohol"
4878,506,"I have neck pain, back pain, low back pain, shoulder pain, headache, leg pain, arm pain, loss of sensation, hip pain, lower body pain, problems with movement, paresthesia"
4879,506,"I am experiencing neck pain, back pain, low back pain, shoulder pain, headache, leg pain, arm pain, loss of sensation, hip pain, lower body pain, problems with movement, paresthesia"
4880,506,"I am experiencing neck pain, back pain, low back pain, shoulder pain, headache, leg pain, arm pain, loss of sensation, hip pain, lower body pain, problems with movement, paresthesia"
4881,506,"I experience neck pain, back pain, low back pain, shoulder pain, headache, leg pain, arm pain, loss of sensation, hip pain, lower body pain, problem with movement, paresthesia"
4882,506,"I am experiencing neck pain, back pain, low back pain, shoulder pain, headache, leg pain, arm pain, loss of sensation, hip pain, lower body pain, problems with movement, paresthesia"
4883,506,"I am feeling neck pain, back pain, low back pain, shoulder pain, headache, leg pain, arm pain, loss of sensation, hip pain, lower body pain, problems with movement, Paresthesia"
4884,506,"I have neck pain, back pain, lower back pain, shoulder pain, headache, leg pain, arm pain, loss of sensation, hip pain, upper body pain, problems with movement, paresthesia."
4885,506,"I am experiencing neck pain, back pain, low back pain, shoulder pain, headache, leg pain, arm pain, loss of sensation, hip pain, lower body pain, problems with movement, paresthesia"
4886,506,"I have neck pain, back pain, low back pain, shoulder pain, headache, leg pain, arm pain, loss of sensation, hip pain, lower body pain, issues with movement, paresthesia"
4887,507,"I have constipation, sharp abdominal pain, nausea, diarrhea, vomiting, retention of urine, burning abdominal pain, pain of the anus, stomach bloating, vomiting blood, incontinence of stool, vaginal itching"
4888,507,"I am experiencing constipation, sharp abdominal pain, nausea, diarrhea, vomiting, retention of urine, burning abdominal pain, pain of the anus, stomach bloating, vomiting blood, incontinence of stool, vaginal itching."
4889,507,"I experience constipation, sharp abdominal pain, nausea, diarrhea, vomiting, retention of urine, burning abdominal pain, anus pain, stomach bloating, vomiting blood, incontinence of stool, vaginal itching"
4890,507,"I feel constipation, bruising abdominal pain, nausea, diarrhea, vomiting, retention of urine, burning abdominal pain, pain in the anus, stomach bloating, vomiting blood, incontinence of stool, vaginal itching"
4891,507,"I am experiencing constipation, sharp abdominal pain, nausea, diarrhea, vomiting, retention of urine, burning abdominal pain, pain of the anus, stomach bloating, vomiting blood, incontinence of stool, vaginal itching"
4892,507,"I am suffering constipation, sharp abdominal pain, nausea, diarrhea, vomiting, retention of urine, burning abdominal pain, pain of anus, stomach bloating, vomiting blood, incontinence of stool, vaginal itching."
4893,507,"I have constipation, sharp abdominal pain, nausea, diarrhea, vomiting, retention of urine, burning abdominal pain, pain of the anus, stomach bloating, vomiting of blood, incontinence of stool, vaginal itching"
4894,507,"I am experiencing constipation, sharp abdominal pain, nausea, diarrhea, vomiting, retention of urine, burning abdominal pain, pain of anus, stomach bloating, vomiting blood, incontinence of stool, vaginal itching"
4895,507,"i have constipation, sharp abdominal pain, nausea, diarrhea, vomiting, retention of urine, burning abdominal pain, pain of anus, stomach bloating, vomiting blood, incontinence of stool, vaginal itching"
4896,508,"I have apnea, sharp chest pain, depression, fainting, itchy eyelids, cross-eyed, excessive growth, elbow cramps or spasms, wrist weakness, elbow weakness, hip stiffness or tightness, nailbiting"
4897,508,"I experience apnea, swollen chest, depression, fainting, itchy eyelid, cross-eyed, excessive growth, grotesque cramps or spasms, wrist weakness, elbow weakness, hip stiffness or tightness, nailbiting"
4898,508,"I am experiencing apnea, sharp chest pain, depression, fainting, itchy eyelids, crossed-eyed, excessive growth, elbow cramps or spasms, wrist weakness, elbow weakness, hip stiffness or tightness, nailbiting."
4899,508,"I am experiencing apnea, sharp chest pain, depression, fainting, itchy eyelids, cross-eyed, excessive growth, elbow cramps or spasms, wrist weakness, elbow weakness, hip stiffness or tightness, nailbiting"
4900,508,"I am experiencing apnea, sharp chest pain, depression, fainting, itchy eyelid, cross-eyed, excessive growth, elbow cramps or spasms, wrist weakness, elbow weakness, hip stiffness or tightness, nailbiting"
4901,508,"I am experiencing apnea, sharp chest pain, depression, fainting, itchy eyelid, cross-eyed, excessive growth, elbow cramps or spasms, wrist weakness, elbow weakness, hip stiffness or tightness, nailbiting"
4902,508,"I have apnea, sharp chest pain, depression, fainting, itchy eyelid, Cross-Eyed, excessive growth, elbow pain or spasms, wrist weakness, elbow weakness, hip stiffness or tightness, nailbiting"
4903,508,"I am experiencing apnea, sharp chest pain, depression, fainting, itchy eyelids, cross-eyed, excessive growth, elbow pain or spasms, wrist weakness, elbow weakness, hip stiffness or tightness, nailbiting"
4904,508,"I have apnea, sharp chest pain, depression, fainting, itchy eyelid, crossed-eyed, excessive growth, elbow cramps or spasms, wrist weakness, elbow weakness, hip stiffness or tightness, nailbiting"
4905,509,"I have decreased growth, seizures, gum pain, reduced hearing, leg stiffness or tightness, rib pain, fluid retention, ringing in the ear, delusions or hallucinations, kidneys, difficulty eating, groin pain"
4906,509,"I experience lack of growth, seizures, gum pain, diminished hearing, leg stiffness or tightness, rib pain, fluid retention, ringing in ears, delusions or hallucinations of the kidneys, difficulty eating, groin pain"
4907,509,"I experience lack of growth, seizures, gum pain, diminished hearing, leg stiffness or tightness, rib pain, fluid retention, ringing in the ear, delusions or hallucinations, of the kidneys, difficulty eating, groin pain"
4908,509,"I am experiencing lack of growth, seizures, gum pain, decreased hearing, leg stiffness or tightness, rib pain, fluid retention, ringing in ear, delusions or hallucinations, of the kidneys, difficulty eating, groin pain"
4909,509,"I am experiencing lack of growth, seizures, gum pain, diminished hearing, leg stiffness or tightness, rib pain, fluid retention, ringing in ear, delusions or hallucinations,  of the kidneys, difficulty eating, groin pain"
4910,509,"I am experiencing a lack of growth, seizures, gum pain, diminished hearing, leg stiffness or tightness, rib pain, fluid retention, ringing in ear, delusions or hallucinations, of kidneys, difficulty eating, groin pain"
4911,509,"I have lack of growth, seizures, gum pain, diminished hearing, leg stiffness or tightness, rib pain, fluid retention, ringing in the ear, delusions or hallucinations of the kidneys, difficulty eating, groin pain"
4912,509,"I am experiencing a lack of growth, seizures, gum pain, reduced hearing, leg stiffness or tightness, rib pain, fluid retention, ringing in ear, delusions or hallucinations, of the kidneys, difficulty eating, groin pain"
4913,509,"I have a lack of growth, seizures, gum pain, decreased hearing, leg stiffness or tightness, rib pain, fluid retention, ringing in the ear, delusions or hallucinations, of the kidneys, difficulty eating, groin pain"
4914,510,"I have knee pain, knee swelling, shoulder cramps or spasms, ankle pain, wrist pain, pain during pregnancy, joint stiffness or tightness, excessive anger, pain or soreness of breast, knee lump or mass, facial pain, pain in the eye area"
4915,510,"Symptoms of knee pain, knee swelling or spasms, ankle pain, wrist pain, pain during pregnancy, joint stiffness or tightness, excessive anger, pain or soreness of breast, knee lump or mass, facial pain, pain in the eye area"
4916,510,"I am experiencing knee pain, knee swelling, shoulder pain or spasms, ankle pain, wrist pain, pain during pregnancy, joint stiffness or tightness, excessive anger, pain or soreness of breast, knee lump or mass, facial pain, pain in the eye-balls"
4917,510,"I feel knee pain, knee swelling, shoulder cramps or spasms, ankle pain, wrist pain, pain during pregnancy, joint stiffness or tightness, excessive anger, pain or soreness of breast, knee lump or mass, facial pain, pain in the eye"
4918,510,"I am experiencing knee pain, knee swelling, shoulder cramps or spasms, ankle pain, wrist pain, pain during pregnancy, joint stiffness or tightness, excessive anger, pain or soreness of breast, knee lump or mass, facial pain, pain in eye"
4919,510,"I am experiencing knee pain, knee swelling, shoulder cramps or spasms, ankle pain, wrist pain, pain during pregnancy, joint stiffness or tightness, excess anger, pain or soreness of breast, knee lump or mass, facial pain, pain in the eyes"
4920,510,"I have knee pain, knee swelling, shoulder cramps or spasms, ankle pain, wrist pain, pain during pregnancy, joint stiffness or tightness, excessive anger, pain or soreness of breast, knee lump or mass, facial pain, eye pain"
4921,510,"I am experiencing knee pain, knee swelling, shoulder cramps or spasms, ankle pain, wrist pain, pain during pregnancy, joint stiffness or tightness, excessive anger, pain or soreness of breast, knee bone or mass, facial pain, pain in the eyelids"
4922,510,"I have knee pain, knee swelling, shoulder cramps or spasms, ankle pain, wrist pain, pain during pregnancy, joint stiffness or tightness, excessive anger, pain or soreness of breast, knee lump or mass, facial pain, pain in the eyeballs"
4923,511,"Skin on the arm or hand looks infected, neck swelling, skin on leg or foot looks infected, skin on head or neck looks infected, foot or toe lump or mass, flu-like syndrome, foot or toe pain, facial pain, neck pain, arm pain, abnormal skin, skin irritation."
4924,511,"I am experiencing skin on my arm or hand looks infected, neck swelling, skin on the leg or foot looks infected, skin on the head or neck looks infected, foot or toe lump or mass, flu-like syndrome, foot or toe pain, facial pain, neck pain, arm pain, abnormal appearance of skin, skin irritation"
4925,511,"I am experiencing skin on arm or hand looks infected, neck swelling, skin on leg or foot looks infected, skin on the head or neck looks infected, foot or toe lump or mass, flu-like syndrome, foot or toe pain, facial pain, neck pain, arm pain, abnormal skin, skin irritation."
4926,511,"I am experiencing skin on hand or arm looks infected, neck swelling, skin on leg or foot looks infected, skin on head or neck looks infected, foot or toe lump or mass, flu-like syndrome, foot or toe pain, facial pain, neck pain, arm pain, abnormal appearance of skin, skin irritation"
4927,511,"I am experiencing skin on arm or hand looks infected, neck swelling, skin on leg or foot looks infected, skin on head or neck looks infected, foot or toe lump or mass, flu-like syndrome, foot or toe pain, facial pain, neck pain, arm pain, abnormal appearing skin, skin irritation"
4928,511,"I am experiencing skin on arm or hand looks infected, neck swelling, skin on leg or foot looks infected, skin on the head or neck looks infected, foot or toe lump or mass, flu-like syndrome, foot or toe pain, facial pain, neck pain, arm pain, abnormally exposed skin, skin irritations"
4929,511,"I have skin on the arm or hand looks infected, neck swelling, skin on leg or foot looks infected, skin on head or neck looks infected, foot or toe lump or mass, flu-like syndrome, foot or toe pain, facial pain, neck pain, arm pain, abnormal skin appearance, skin irritation"
4930,511,"I am experiencing skin on the arm or hand looks infected, neck swelling, skin on the leg or foot looks infected, skin on head or neck looks infected, foot or toe lump or mass, flu-like syndrome, foot or toe pain, facial pain, neck pain, arm pain, abnormal looking skin, skin irritation"
